user_age_group,shop_category,order_hour,order_dayofweek,user_avg_order_amount,shop_avg_price,user_order_count,shop_order_count,label
중등,한식,16,3,8000.0,10573.170731707318,16,41,1
기타,카페디저트,7,2,5078.125,4020.0,32,275,0
고등,한식,15,2,9593.75,9967.548076923076,32,416,1
초등,베이커리,15,4,6500.0,2909.365558912387,16,331,0
초등,베이커리,15,0,5134.615384615385,3131.8289786223277,26,421,1
초등,양식,12,0,5222.222222222223,8544.262295081968,27,610,1
기타,카페디저트,13,1,6071.428571428572,3925.925925925926,28,81,0
초등,카페디저트,12,3,4913.793103448276,4232.9059829059825,29,234,1
초등,베이커리,15,0,5153.846153846154,2896.6244725738397,26,237,0
초등,패스트푸드,8,5,5550.0,8526.073619631901,24,326,1
고등,카페디저트,18,5,7578.9473684210525,4106.896551724138,19,290,0
기타,분식,15,5,5294.736842105263,3723.9077669902913,19,824,1
중등,한식,17,3,8092.592592592592,13895.348837209302,27,43,1
고등,베이커리,18,5,5696.875,3235.8288770053477,32,187,1
고등,카페디저트,16,2,6166.666666666667,5173.031496062992,27,508,1
초등,분식,20,3,5850.0,3881.5261044176705,10,1245,0
중등,한식,18,5,7124.0,8640.30612244898,25,196,1
고등,일식,18,4,7642.857142857143,7761.290322580645,21,775,1
고등,일식,18,2,7586.206896551724,7761.290322580645,29,775,0
초등,베이커리,15,3,4363.636363636364,4479.619565217391,11,368,0
고등,기타,19,2,8142.857142857143,7528.735632183908,28,87,1
초등,분식,20,3,7118.75,4837.912087912088,16,364,1
고등,중식,18,5,8375.0,10270.833333333334,20,216,0
중등,한식,17,6,6526.315789473684,9064.516129032258,19,279,1
고등,카페디저트,20,6,7983.333333333333,4862.416107382551,18,298,1
중등,카페디저트,17,1,4777.777777777777,4847.540983606557,18,305,1
고등,카페디저트,20,4,7327.586206896552,4539.156626506024,29,332,1
중등,카페디저트,12,3,6410.714285714285,4801.003344481605,28,299,1
초등,베이커리,13,2,5789.473684210527,4629.201680672269,19,476,1
초등,패스트푸드,8,0,7050.0,6192.37012987013,20,616,0
초등,카페디저트,17,4,8607.142857142857,5808.1841432225065,14,782,1
중등,일식,13,1,6854.545454545455,10314.814814814816,11,135,0
고등,일식,19,6,6761.9047619047615,9789.0625,21,128,0
초등,카페디저트,16,2,4550.0,6429.203539823009,20,226,1
초등,베이커리,12,5,5833.333333333333,5123.076923076923,27,195,0
고등,카페디저트,15,3,9823.529411764706,4539.787798408488,17,377,0
초등,분식,16,3,4365.517241379311,3650.4854368932038,29,206,0
중등,분식,12,1,6357.142857142857,3881.5261044176705,21,1245,1
초등,한식,15,2,6583.333333333333,9072.319201995013,18,401,1
초등,양식,13,3,6264.285714285715,9142.857142857143,14,98,1
중등,양식,12,5,8078.9473684210525,9716.04938271605,19,81,0
초등,한식,17,2,6960.0,8547.79411764706,25,272,0
초등,베이커리,8,4,6346.153846153846,4850.267379679144,26,187,0
초등,중식,15,2,5517.857142857143,6912.5,28,80,1
초등,분식,16,5,4477.272727272727,5007.751937984496,22,516,0
고등,양식,15,2,9035.714285714286,8378.881987577639,14,161,0
고등,한식,12,1,6428.571428571428,9559.171597633136,14,169,0
중등,한식,12,0,6535.714285714285,8881.818181818182,28,55,1
초등,분식,8,1,3960.0,4622.093023255814,20,258,1
초등,기타,13,4,4035.714285714286,7552.631578947368,14,152,1
초등,분식,12,2,3325.0,4740.116279069767,24,860,0
중등,중식,19,3,7020.833333333333,8520.0,24,75,1
초등,베이커리,12,2,5335.4838709677415,4483.957219251337,31,187,0
고등,일식,12,5,7923.076923076923,9308.743169398907,26,183,0
고등,한식,9,6,7196.428571428572,9967.548076923076,28,416,1
고등,카페디저트,17,0,8781.25,5808.1841432225065,16,782,1
초등,분식,16,2,7227.272727272727,3719.13835956918,11,1207,0
고등,중식,20,1,6500.0,8500.0,14,29,0
초등,한식,15,5,6968.75,9072.319201995013,16,401,1
초등,분식,17,5,6421.0526315789475,4522.857142857143,19,525,0
초등,분식,17,6,6156.25,3634.8039215686276,32,204,1
초등,카페디저트,19,1,6671.875,4734.375,32,160,1
초등,분식,12,6,6433.333333333333,5468.646864686469,30,303,0
중등,분식,18,6,6595.238095238095,4002.249718785152,21,889,1
고등,카페디저트,19,4,9354.166666666666,4974.885844748858,24,219,0
고등,한식,19,5,7320.0,7951.612903225807,15,217,0
기타,분식,12,5,6386.206896551724,4740.116279069767,29,860,0
초등,한식,16,5,6961.538461538462,10445.054945054944,13,91,1
고등,한식,20,0,6708.333333333333,8985.59670781893,12,243,0
중등,양식,7,5,6138.888888888889,8544.262295081968,18,610,1
초등,카페디저트,8,3,4636.363636363636,3795.343137254902,11,408,1
중등,분식,16,1,6275.0,3719.13835956918,20,1207,0
중등,패스트푸드,17,4,6772.727272727273,8250.0,22,678,0
고등,카페디저트,12,2,9264.70588235294,4238.993710691824,17,318,1
초등,한식,12,3,6052.631578947368,7569.583931133429,19,697,1
중등,카페디저트,16,4,6750.0,4325.949367088608,20,948,1
초등,베이커리,15,6,5428.571428571428,4850.267379679144,14,187,0
고등,중식,19,5,7269.2307692307695,9441.176470588236,13,85,0
초등,베이커리,16,5,4973.684210526316,4580.168776371308,19,237,1
초등,카페디저트,18,0,4290.0,4862.416107382551,10,298,1
고등,한식,18,5,7477.272727272727,8985.59670781893,22,243,0
중등,일식,16,1,6280.0,8567.796610169491,15,531,0
중등,정육점,17,4,6041.666666666667,9229.05027932961,24,179,1
중등,일식,18,4,6454.545454545455,9970.383275261323,22,287,1
고등,한식,19,6,9600.0,7951.612903225807,20,217,1
중등,카페디저트,15,0,6772.727272727273,5012.3456790123455,22,81,0
초등,분식,17,0,5850.0,2676.950998185118,10,551,0
고등,카페디저트,20,5,8023.809523809524,4129.62962962963,21,81,0
중등,분식,16,2,4950.0,3679.663608562691,20,654,1
초등,분식,16,4,4288.461538461538,4522.857142857143,26,525,0
고등,카페디저트,17,5,8425.925925925925,5500.0,27,109,1
초등,베이커리,15,2,5795.454545454545,5710.601719197708,22,349,0
초등,일식,15,2,8875.0,8641.509433962265,8,530,1
초등,한식,16,3,5044.444444444444,8881.31313131313,27,198,1
기타,한식,12,4,7596.153846153846,9064.516129032258,26,279,1
중등,패스트푸드,16,2,7173.076923076923,5375.0,26,788,1
고등,베이커리,19,5,5354.166666666667,3603.6585365853657,24,164,1
중등,중식,15,6,6461.111111111111,7748.5207100591715,18,169,1
초등,분식,12,1,6500.0,4028.1293952180026,16,711,1
고등,카페디저트,17,6,6711.111111111111,2656.5891472868216,18,258,0
초등,일식,19,6,7937.5,9970.383275261323,16,287,0
초등,한식,17,6,5960.0,9541.07142857143,25,280,0
초등,베이커리,20,6,4642.857142857143,4212.5,14,560,1
중등,일식,18,5,5795.454545454545,9812.5,22,136,1
초등,일식,19,6,5500.0,7761.290322580645,23,775,1
중등,카페디저트,15,4,5000.0,5090.909090909091,13,33,0
초등,패스트푸드,15,0,5500.0,8250.0,15,678,0
초등,분식,17,6,5002.857142857143,3505.61797752809,35,178,0
중등,카페디저트,16,3,6980.0,4232.9059829059825,25,234,1
중등,카페디저트,12,2,6022.222222222223,3299.2700729927005,18,137,0
초등,분식,15,1,4103.333333333333,4740.116279069767,30,860,0
초등,카페디저트,12,3,5708.333333333333,3245.4545454545455,24,110,1
고등,카페디저트,12,2,5350.0,4801.003344481605,20,299,1
중등,카페디저트,16,6,7023.809523809524,3843.5374149659865,21,147,0
고등,분식,13,5,7484.848484848485,3927.2197962154296,33,687,1
고등,양식,13,6,7423.076923076923,9363.436123348018,26,227,1
고등,카페디저트,17,1,7392.857142857143,4680.0,14,125,0
초등,카페디저트,16,5,4540.909090909091,4407.942238267148,22,277,1
초등,분식,18,0,5976.923076923077,3723.9077669902913,13,824,0
초등,일식,15,1,6233.333333333333,13418.560606060606,15,264,1
중등,한식,15,6,7500.0,10377.272727272728,12,110,1
초등,한식,15,5,6025.0,8264.102564102564,20,195,0
기타,한식,13,2,7384.615384615385,8640.30612244898,13,196,0
고등,일식,17,4,8240.0,7761.290322580645,25,775,0
초등,베이커리,12,4,5660.869565217391,4479.619565217391,23,368,0
고등,한식,16,3,8452.380952380952,8934.782608695652,21,46,1
고등,베이커리,16,6,6071.428571428572,4212.5,21,560,1
초등,분식,18,5,4223.809523809524,4740.116279069767,21,860,0
고등,한식,18,4,7843.75,9072.319201995013,32,401,1
중등,카페디저트,17,0,5431.0344827586205,3795.343137254902,29,408,1
고등,일식,19,3,8119.047619047619,11978.632478632479,21,117,0
초등,베이커리,12,4,4437.5,3131.8289786223277,16,421,1
초등,패스트푸드,12,5,5625.0,7265.306122448979,16,392,0
초등,카페디저트,15,4,5576.923076923077,4387.921653971708,13,919,0
고등,한식,18,6,8205.882352941177,9296.296296296296,17,54,1
중등,한식,19,2,6875.0,8182.5842696629215,16,178,1
초등,편의점,16,4,4103.333333333333,2069.8234349919744,30,623,0
중등,아시안,12,6,6966.666666666667,11051.28205128205,15,117,0
초등,한식,15,3,5464.285714285715,8985.59670781893,14,243,1
중등,일식,12,6,8694.444444444445,9099.439775910365,18,357,0
고등,양식,12,2,8340.90909090909,10600.0,22,15,1
초등,분식,18,6,4935.714285714285,3505.61797752809,28,178,0
초등,베이커리,16,6,7454.545454545455,4903.409090909091,11,88,1
초등,베이커리,12,4,6428.571428571428,3077.039274924471,14,331,0
초등,일식,13,5,7000.0,8641.509433962265,6,530,1
초등,베이커리,17,3,5693.548387096775,3131.8289786223277,31,421,0
중등,일식,16,2,6665.384615384615,8567.796610169491,26,531,1
고등,한식,16,3,9300.0,8138.1578947368425,15,76,1
중등,패스트푸드,12,6,5934.782608695652,5375.0,23,788,1
초등,분식,17,4,6137.931034482759,4881.4387211367675,29,1126,0
중등,베이커리,18,1,4920.588235294118,3351.1226252158895,34,579,1
고등,중식,17,1,8142.857142857143,10055.86592178771,14,179,1
고등,카페디저트,19,3,7157.894736842105,4564.417177914111,19,326,1
중등,패스트푸드,15,5,6160.0,5375.0,25,788,1
중등,베이커리,12,2,5600.0,4579.326923076923,10,208,1
고등,베이커리,17,4,6800.0,4627.9826464208245,30,461,1
초등,분식,16,3,4273.913043478261,4740.116279069767,23,860,1
고등,중식,19,5,7500.0,8028.761061946902,22,226,1
초등,패스트푸드,15,2,5133.333333333333,5375.0,15,788,1
초등,베이커리,15,0,5596.153846153846,3952.5547445255474,26,137,0
중등,패스트푸드,19,5,6210.526315789473,5375.0,19,788,0
초등,한식,16,5,4828.571428571428,8111.328125,21,256,1
중등,베이커리,18,4,7269.2307692307695,4629.201680672269,13,476,0
중등,카페디저트,16,4,6120.0,4325.949367088608,25,948,1
초등,분식,17,3,5472.222222222223,3634.8039215686276,18,204,0
중등,패스트푸드,12,3,6964.285714285715,5920.833333333333,14,480,0
고등,카페디저트,16,1,7642.857142857143,5433.823529411765,14,68,0
중등,분식,17,2,5727.272727272727,5468.646864686469,11,303,0
초등,양식,17,2,6666.666666666667,8544.262295081968,24,610,1
초등,편의점,12,0,4357.142857142857,2534.013605442177,21,294,0
중등,한식,8,3,4562.5,7087.786259541985,16,262,1
중등,한식,20,3,7961.538461538462,9061.83745583039,13,283,1
기타,한식,18,5,7090.909090909091,10561.40350877193,22,57,0
중등,카페디저트,16,5,5548.387096774193,4801.003344481605,31,299,0
중등,분식,17,0,5632.35294117647,3927.2197962154296,34,687,0
중등,카페디저트,13,2,4724.137931034483,4801.003344481605,29,299,0
중등,일식,19,0,6846.153846153846,9789.0625,13,128,1
고등,한식,16,1,8343.75,7976.525821596244,16,426,1
고등,한식,12,2,6344.827586206897,8182.5842696629215,29,178,1
고등,한식,20,5,8882.35294117647,7910.569105691057,17,123,0
초등,양식,9,5,5500.0,8378.881987577639,25,161,1
초등,분식,16,6,5392.857142857143,3719.13835956918,14,1207,1
고등,아시안,19,3,9208.333333333334,7682.692307692308,12,52,1
고등,한식,18,3,6710.526315789473,8182.5842696629215,19,178,1
중등,카페디저트,13,4,6660.0,4325.949367088608,25,948,1
고등,한식,20,6,7558.823529411765,8873.75415282392,17,301,1
초등,베이커리,8,3,5700.0,2643.076923076923,15,325,0
고등,카페디저트,18,4,8580.0,5808.1841432225065,25,782,1
초등,중식,15,2,6411.764705882353,8033.56890459364,17,283,0
중등,카페디저트,15,5,6789.473684210527,4325.949367088608,19,948,1
초등,베이커리,17,1,6595.238095238095,2909.365558912387,21,331,0
초등,분식,12,5,6789.473684210527,3723.9077669902913,19,824,0
초등,카페디저트,9,3,7093.75,5808.1841432225065,16,782,1
초등,일식,19,5,6052.631578947368,10548.429319371728,19,382,1
초등,베이커리,18,6,5685.185185185185,5600.0,27,355,0
중등,카페디저트,16,1,6583.333333333333,4787.465940054496,18,367,0
중등,카페디저트,17,4,4805.0,4310.661764705882,20,272,0
고등,정육점,18,2,8285.714285714286,9229.05027932961,14,179,1
고등,한식,18,0,7636.363636363636,9280.346820809249,11,173,1
초등,패스트푸드,12,6,5458.333333333333,5920.833333333333,24,480,0
중등,분식,12,1,5033.333333333333,3719.13835956918,15,1207,1
초등,한식,17,1,8428.57142857143,7905.857740585774,14,239,1
고등,중식,18,4,8821.42857142857,10006.666666666666,14,75,0
초등,베이커리,17,0,4717.391304347826,3553.8922155688624,23,167,0
기타,카페디저트,18,6,6375.0,5498.251748251748,20,286,1
중등,카페디저트,15,5,8807.692307692309,5808.1841432225065,13,782,1
초등,분식,17,2,5947.368421052632,3719.13835956918,19,1207,1
중등,분식,16,3,5033.333333333333,3719.13835956918,15,1207,1
고등,한식,17,3,7269.2307692307695,10983.870967741936,13,31,0
초등,한식,15,1,5557.142857142857,8375.0,35,84,1
초등,베이커리,17,1,3666.6666666666665,3235.8288770053477,21,187,0
초등,한식,16,0,5500.0,12015.625,26,32,1
고등,중식,18,5,7500.0,8267.313019390582,20,361,0
중등,일식,20,3,8423.076923076924,9099.439775910365,13,357,1
중등,일식,15,0,7568.9655172413795,8635.678391959798,29,199,1
초등,베이커리,17,4,3846.153846153846,2643.076923076923,13,325,0
중등,카페디저트,18,2,5533.333333333333,4801.003344481605,30,299,1
초등,분식,19,4,4595.0,4740.116279069767,20,860,0
초등,한식,8,2,6263.1578947368425,7264.619883040936,19,342,0
고등,한식,15,4,6750.0,9762.295081967213,26,305,1
초등,베이커리,12,0,4928.571428571428,5090.848806366048,14,754,0
고등,중식,18,5,9250.0,8267.313019390582,10,361,1
기타,한식,13,2,7289.473684210527,8264.102564102564,19,195,0
초등,카페디저트,17,2,5944.444444444444,5500.0,27,109,1
중등,카페디저트,17,4,7289.473684210527,4875.0,19,308,0
고등,베이커리,17,5,7783.333333333333,4627.9826464208245,30,461,1
중등,분식,12,0,6015.151515151515,3927.2197962154296,33,687,1
고등,카페디저트,16,1,5931.818181818182,3245.4545454545455,22,110,1
중등,분식,17,6,8092.592592592592,4881.4387211367675,27,1126,0
초등,한식,16,2,7231.818181818182,7951.612903225807,22,217,1
초등,한식,15,1,5586.95652173913,9441.176470588236,23,85,0
초등,한식,12,1,5187.5,8581.87134502924,32,171,1
초등,양식,16,2,6333.333333333333,9363.436123348018,24,227,0
초등,베이커리,18,3,5342.105263157895,5037.313432835821,19,402,0
중등,패스트푸드,19,1,6907.407407407408,5920.833333333333,27,480,0
중등,한식,13,1,8008.333333333333,12204.225352112677,12,71,1
초등,분식,17,0,6047.619047619048,4002.249718785152,21,889,1
초등,베이커리,17,1,4912.5,3462.280701754386,24,342,0
초등,편의점,17,6,4770.833333333333,2534.013605442177,24,294,0
고등,카페디저트,17,2,8593.75,5808.1841432225065,16,782,1
초등,한식,18,1,3961.5384615384614,9942.567567567568,26,148,0
초등,양식,8,5,7481.481481481482,8778.032036613273,27,437,1
초등,한식,15,0,6340.0,8933.92857142857,25,280,0
초등,분식,16,4,5638.888888888889,3723.9077669902913,18,824,1
중등,베이커리,17,2,6454.545454545455,4479.619565217391,11,368,1
고등,한식,19,2,8700.0,11064.220183486239,15,109,0
초등,아시안,19,1,7666.666666666667,10739.130434782608,9,23,1
고등,카페디저트,18,0,7074.074074074074,6053.846153846154,27,260,0
고등,정육점,12,3,8339.285714285714,9229.05027932961,28,179,1
중등,패스트푸드,19,2,6907.407407407408,5920.833333333333,27,480,0
초등,패스트푸드,15,1,4818.181818181818,5375.0,22,788,1
기타,중식,13,2,7145.833333333333,10006.666666666666,24,75,1
초등,패스트푸드,16,2,4413.793103448276,6192.37012987013,29,616,0
초등,분식,16,3,5206.896551724138,3634.8039215686276,29,204,1
중등,분식,7,1,5843.75,4622.093023255814,16,258,1
고등,한식,15,5,7321.428571428572,9967.548076923076,14,416,0
중등,한식,16,1,6120.0,7569.583931133429,25,697,1
중등,일식,16,1,7543.478260869565,11978.632478632479,23,117,0
초등,분식,12,3,5481.481481481482,3881.5261044176705,27,1245,1
중등,카페디저트,18,5,6036.111111111111,3299.2700729927005,36,137,0
중등,일식,15,1,5886.363636363636,7761.290322580645,22,775,1
고등,양식,20,5,8086.95652173913,11270.440251572327,23,159,0
고등,마트,13,5,9772.727272727272,7731.21387283237,11,173,1
중등,카페디저트,12,4,6883.333333333333,4495.575221238938,30,113,1
고등,카페디저트,16,0,6365.384615384615,4785.211267605634,26,142,1
중등,일식,20,1,7138.888888888889,9099.439775910365,18,357,0
중등,분식,16,6,6000.0,5954.397394136808,21,307,0
기타,카페디저트,8,2,5552.631578947368,5360.429447852761,19,326,0
중등,카페디저트,19,1,7327.586206896552,5154.320987654321,29,81,1
중등,분식,15,0,5475.0,3927.2197962154296,20,687,1
초등,베이커리,17,6,5300.0,3775.4820936639117,20,363,0
중등,베이커리,17,6,6555.555555555556,4549.82206405694,9,281,1
초등,분식,15,4,5636.363636363636,4881.4387211367675,11,1126,0
초등,베이커리,16,3,6730.7692307692305,2909.365558912387,13,331,0
중등,일식,16,6,6022.727272727273,10548.429319371728,22,382,1
고등,일식,16,0,7430.434782608696,10140.718562874252,23,167,0
고등,한식,19,2,7125.0,8503.246753246753,32,154,1
고등,패스트푸드,18,1,7916.666666666667,5953.91061452514,18,358,1
초등,분식,17,6,4759.259259259259,2676.950998185118,27,551,1
